text,label,roberta,roberta_score,input_length,gpt2,gpt2_score,roberta_latency_ms,gpt2_latency_ms,deberta,deberta_score,deberta_latency_ms
Spirit of my silence i can hear you. But im afraid to be near you. #ThisIsUs 😍😍😍,positive,positive,0.6167662143707275,80,neutral,0.9998897314071656,39.19041599147022,27.41491698543541,neutral,0.6237707734107971,229.98099998221733
Why does everything need a #remake?  Enjoy the #classics!  #BeautyandtheBeast #TheBradyBunch,neutral,positive,0.8521348237991333,92,negative,0.999843955039978,38.92283301684074,29.062624991638582,neutral,0.5627234578132629,232.67929098801687
"Brexit has started the disintegration of the EU, Italy&#39;s Europe minister says - -  - The populist ...",negative,negative,0.7870467305183411,105,neutral,0.999943733215332,38.07512499042787,38.1007079849951,negative,0.5887595415115356,229.79550002492033
Conflicts are only 1 of many issues facing racist/sexist/abusive/narcissistic despicable Trump. He also violated US…,negative,negative,0.9213006496429444,116,neutral,0.9421333074569702,40.2199579984881,30.733624997083098,negative,0.946069598197937,226.1443340103142
"The Kelly File Special Nov 25, 2016 The Trump Transition ; Panel on Trump Cabinet Controversy: via @user",neutral,neutral,0.96497905254364,104,positive,0.9997592568397522,37.880250019952655,27.65958401141688,neutral,0.939845323562622,224.6181670052465
The Democrats are behind the Anti Trump protests that turn into Riots.There Parents must be pleased with how they raised there Children.,negative,negative,0.704569399356842,136,neutral,0.569820761680603,35.52495798794553,29.544124990934503,negative,0.9025493860244752,230.22395797306672
Trump says to #draintheswamp but fills his cabinet with fucking Swamp Things,negative,negative,0.9124777913093568,76,negative,0.999997854232788,42.695125011960045,25.027583993505687,negative,0.9418548941612244,221.55529202427715
"white supremacists?  alt-right?  They're fucking Nazi scumbags, or as I like to call them ""anti-american shit-stain…",negative,negative,0.9427569508552552,116,negative,0.9999643564224244,42.77412500232458,36.55491600511595,negative,0.9698039293289183,240.82783400081095
Booty Baby Ari#ArianaGrande #PrincessAri #bootybaby #DangerousWomanTour #DangerousWoman…,neutral,neutral,0.7158423066139221,88,positive,0.9999972581863404,38.36558401235379,30.689125007484108,neutral,0.9552046060562134,233.046875015134
75 percent of #Trump voters want to accelerate the growth of #clean #energy. #frackinghttps://t.co/LGmdweMk8q,neutral,positive,0.6618854403495789,109,neutral,0.9999117851257324,43.85854199063033,39.86616700422019,neutral,0.760757565498352,256.8366250197869
@user and @user desperately trying to create brexit anxiety. Best to ignore mainstream media and laugh them off for what they are.,negative,negative,0.8680638670921326,130,positive,0.9979227185249328,37.68479198333807,29.682583000976592,negative,0.7398778796195984,231.5867499855813
New All Party Parliamentary Group on Vegetarianism & #Veganism to discuss the impact of #Brexit Tues 3pm,neutral,neutral,0.8964804410934448,104,neutral,0.9999780654907228,37.74274999159388,29.52645902405493,neutral,0.9461642503738404,231.4165419957135
"Link in bio - Come on The Walking Dead, get it together. #TheWalkingDead",positive,positive,0.5699442028999329,72,neutral,0.9844483137130736,40.098041004966944,27.053833997342736,neutral,0.6888117790222168,227.67879199818708
Using #homeopathy to heal #PneumoniaInDogs is quick & economical #NaturalDogs #HolisticDogs,neutral,positive,0.6281933188438416,91,negative,0.9928879141807556,39.430542004993185,29.98812499572523,neutral,0.6218191981315613,231.93820798769593
Do you think the Trump administration will construct a wall on the Mexican border?,neutral,neutral,0.8941523432731628,82,negative,0.827840268611908,40.42491602012888,24.91529201506637,neutral,0.883159339427948,218.33250002237037
Dear President Trump I think you should mak Dr. Ben Carson assign to your cabinet as the US Surgeon  General instead of HUD.,neutral,neutral,0.8394858837127686,124,neutral,0.7231935858726501,39.741584012517706,28.469833021517843,neutral,0.7426867485046387,233.80054099834524
"@user tried to drink, but just allergies so I sat there congested and bored watching David Blaine",negative,negative,0.7334529757499695,97,positive,0.9999995231628418,38.448625011369586,27.83279199502431,negative,0.7756375074386597,225.9497919876594
@user Yikes! Turnbull Gov to introduce voter registration licenses. 😉,neutral,neutral,0.5621864795684814,69,positive,0.9999325275421144,42.68220899393782,21.770249994006008,neutral,0.5637156367301941,245.2036250033416
@user  My opinion-This is a ploy to make an agreement between her and Trump.  She won't protest if he won't prosecute.,neutral,negative,0.5501793026924133,118,positive,0.9999924898147584,36.7009159817826,35.72420799173415,neutral,0.6860906481742859,220.33708399976604
"$2 Mil a DAY to protect Trump et al, because Melania doesn't want to move to DC, & Trumpkins wants to ""go home""",negative,neutral,0.5379346013069153,111,neutral,0.999908208847046,37.52933398936875,35.56520800339058,negative,0.6858465075492859,244.6930420119315
@user only Marine le Pen seems pleased! Very concerning for Europe. Hope some heads start to really work in Brussels!,neutral,neutral,0.4034746587276459,117,positive,0.9999998807907104,37.61304201907478,27.858749992446977,negative,0.602728009223938,227.42024998296984
"@user Imagining a credible threat, can they force him to sit down for the briefing? ""Look son, some bad hombres wanna get you...""0",neutral,negative,0.7281453013420105,130,positive,0.9999828338623048,42.235834000166506,37.56329201860353,neutral,0.5513926148414612,251.0616250219755
Here's Obama legacy; we started his presidency with 3 wars and we end it with 7! & drone strikes; & Hillary wanted…,negative,negative,0.9000935554504395,115,neutral,0.997745931148529,37.757374986540526,28.834750002715737,negative,0.6488398313522339,223.6762499960605
Why are oral vaccines less common than injected vaccines even if it can induce both systemic and mucosal immunities?,negative,neutral,0.6781931519508362,116,negative,0.9997299313545228,37.73658300633542,29.331000027013943,neutral,0.7887278199195862,226.56795900547877
Happy Friday #sarahwaynecallies #prisonbreak #thewalkingdead #colonyusa,positive,positive,0.9514620304107666,71,positive,0.9999961853027344,40.72266700677574,27.998417004710063,positive,0.8053709864616394,224.7082079993561
"@user To each her/his own. Most Conservatives, I simply disagree with, some I distrust and a few I dispise. Pick your #poison",negative,negative,0.7449877262115479,125,positive,0.9999921321868896,40.886833012336865,36.16404099739157,negative,0.6970702409744263,244.42995799472556
"The thrill of seeing a wheelchair user in a movie doing boring, meaningless things that have nothing to do with euthanasia.",negative,negative,0.5739064812660217,123,positive,0.999997615814209,37.68420798587613,33.211749978363514,negative,0.4756074845790863,231.66566700092517
@user @user @user @user @user @user @user @user @user @user got a box of No.8 Maduro,neutral,neutral,0.8895022869110107,84,positive,0.9999992847442628,43.38862502481789,30.444250005530193,neutral,0.9461884498596193,334.3680410180241
This am my 8yo talks to me about 3D printing new airways for me. #hewillgoplaces #lovehimtopieces #TBM #justbreathe,positive,positive,0.8975053429603577,115,positive,0.9999990463256836,118.96154101123102,38.25266700005159,positive,0.8820570111274719,274.6652910136618
"True, the Obama Admin. Squashed the Tea Party movement, unprecedented behavior.",neutral,neutral,0.5776414275169373,79,neutral,0.9995025396347046,57.06958399969153,26.302042009774595,negative,0.7512370944023132,575.6717920012306
"@user @user @user @user @user That's the first step in Gov't ""Gun Control"" Eliminate access to Ammunition.",neutral,neutral,0.51534104347229,106,positive,0.999975085258484,45.6947089987807,29.15733298868872,negative,0.591021716594696,256.3935420184862
".@NavyFederal the ""killer honeymoon"" commercial is so insensitive-u have drone strikes missing 90% of targets-not too funny #liberty",negative,negative,0.9437761306762696,132,negative,0.9967856407165528,50.809542008209974,37.38249998423271,negative,0.9295420050621032,228.51475002244115
"Let's stop parsing.Just as #AltRight = Nazi, populist = anti-immigrant white supremacist. This is simple, irrefutable historical fact.",neutral,negative,0.6390812397003174,134,neutral,0.5213146805763245,48.43637501471676,39.0297909907531,negative,0.7563892006874084,223.3791249745991
See you kids tomorrow #blackfriday #blackweek #podesejogar #dobre #mordki #unitednations…,positive,neutral,0.6698845624923706,89,positive,0.999953031539917,38.6816669779364,29.351750010391697,neutral,0.5408980846405029,225.71387499920093
White-collar supremacy is CODE used by liberal fascists for People who Work for Living in a Real Job #pjnet #trump #tcot #UniteBlue #p2,negative,negative,0.8009269833564758,135,neutral,0.9965543746948242,48.4260419907514,38.79766701720655,negative,0.7087200880050659,246.63750000763685
I need a back massage,neutral,neutral,0.4757366478443146,21,neutral,0.9998364448547364,47.964957979274914,19.784709002124146,neutral,0.7878910303115845,237.54120798548684
Okay but many alt rightists worship HitlerYou people can't keep pretending they aren't Third Reich 2.0,negative,negative,0.8476431369781494,102,positive,0.9346083402633668,41.652874991996214,27.84262501518242,negative,0.9320946931838988,230.37591599859297
#Tigers #Memorabilia 2013 DETROIT TIGERS TICKET LOT OF 3 vs WHITE SOX CABRERA VERLANDER VGC L@@K! #Vintage #Sports,positive,neutral,0.857361376285553,114,neutral,0.9127622246742249,45.23933300515637,30.477042018901557,neutral,0.9535858631134032,252.54329200834036
BEN 'THE SENSATION' HALL v CARSON JONES - OFFICIAL WEIGH IN & FACE OFF V...,neutral,neutral,0.9299898743629456,75,neutral,0.999755322933197,65.95479199313559,26.870875008171424,neutral,0.9230383038520812,263.4774159814697
@user #GilmoreGirlsTop4 easy 2. Sookie 3. Emily 4. Luke,positive,neutral,0.8027429580688477,55,positive,0.9999985694885254,57.71929200273007,26.26312500797212,neutral,0.814617931842804,260.75958300498314
@user everyone in the country is worried about our presidency and you and your girl still whining about the cy young.shut up dude,negative,negative,0.8824085593223572,129,positive,0.9999940395355223,43.72920899186283,30.895291973138228,negative,0.8657503724098206,274.1083340079058
@user Thats not going to happen. The media will use him in an attempt to smear all conservatives. Spencer will relish in it.,negative,negative,0.7797739505767822,124,positive,0.999968647956848,44.03333298978396,30.208167008822784,negative,0.6231157779693604,251.4793750015087
"@user Sadly, this is how Steve Bannon sees all Jews.",negative,negative,0.9044362306594848,52,positive,0.9967617392539978,46.25162499723956,21.19458300876431,negative,0.8973115086555481,255.70808397606015
"Ben Shapiro on Steve Bannon, the alt-right, and how they're using Trump while he's too stupid to see it. #FuckTrump",negative,negative,0.8444554209709167,115,neutral,0.99826979637146,37.78287500608712,39.828708017012104,negative,0.9097111225128174,236.7708749952726
And Melania didn't plagiarize her speech either,neutral,neutral,0.5692729949951172,47,negative,0.99994957447052,44.726874999469146,21.59187497454695,neutral,0.7912481427192688,248.32645899732597
"Oh right, I have to save up $60 by February if I wanna get Persona 5.",neutral,neutral,0.6145057678222656,69,neutral,0.9998564720153807,47.03166699619032,26.432624988956377,neutral,0.7859811186790466,233.32883400144055
@user #CapitalistArmy #MemeWars Michael Moore's Twitter page is MMFlint.,neutral,neutral,0.6722550988197327,72,positive,0.9999942779541016,40.735832997597754,28.688124992186204,neutral,0.9037459492683412,229.81254101614468
"If the Community Spouse Dies Before the #Medicaid Recipient, Can #Medicaid Collect from the - via @user",neutral,neutral,0.9045578241348268,103,positive,0.9948338270187378,48.464916995726526,29.20562497456558,neutral,0.840354859828949,228.51379198255017
@user @user I'm retiring from twitter,negative,neutral,0.5407919883728027,37,positive,0.9999945163726808,46.076833008555695,20.502125000348315,neutral,0.7874478101730347,238.67500000051223
@user @user Someone didn't just ask you that lol. Tommy Why would you be happy with any race doing a crime. The Liberals need bed🤗,negative,negative,0.7317139506340027,130,negative,0.8166640996932983,51.81612499291077,36.196834000293165,negative,0.8087167739868164,245.4385829914827
"Fake news, Election Day hacks, Wikileaks, Comey, Russia, Jill Stein, Gary Johnson, etc. are all to blame, but Clinton herself, isn’t.",negative,negative,0.8706530332565308,133,neutral,0.7025135159492493,46.107166999718174,39.73700001370162,negative,0.6823753118515015,246.27745797624812
It's a good day to watch #ThisIsUs and #Insecure,positive,positive,0.9625192284584044,48,positive,0.9999493360519408,43.623708974337205,26.019457989605144,positive,0.9596349000930786,221.1486670130398
"I  just want to move to LA, work a minimum wage job. Make clothes and paint all day. Do some community organizing. Start a modeling career.",neutral,neutral,0.5849475264549255,139,neutral,0.9999980926513672,47.876291995635256,35.338499990757555,neutral,0.6625468134880066,246.9647499965504
"I dunno, from my porch view of Europe, there is certainly creeping unease, Baltics, Scandi, rightists in FR, IT, AU…",negative,negative,0.5896276831626892,116,neutral,0.999955415725708,47.526624985039234,37.92804197291843,neutral,0.5416750907897949,244.2472499969881
Watch Tesla Model S P85D’s instant speed avoid a potential rear-end collision,positive,neutral,0.7904877066612244,77,positive,0.9065881967544556,46.08241599635221,28.45162499579601,positive,0.6114333868026733,226.73875000327823
"Positive news - #France to enforce labeling of products produced in illegal #settlements, etc.: #Palestine #Israel",positive,positive,0.579635500907898,114,neutral,0.9741538166999816,62.81212501926347,36.56837501330301,positive,0.601912796497345,230.59312501573004
@user Direct Contact! Tell the Electoral College why they must invoke Emergency Safety Measures #NotMyPresident,neutral,negative,0.7708795070648193,111,positive,0.9999886751174928,79.23283299896866,39.86458299914375,negative,0.6719332337379456,226.21083399280903
This is by far the most clear-eyed WH appraisal of Obamacare's problems that we've seen. That's encouraging.,neutral,positive,0.9069290161132812,108,negative,0.9464371800422668,121.09000000054948,38.261499983491376,positive,0.8225747346878052,233.20908399182372
@user UN SecurityCouncil to vote on a resolution for a 7day ceasefire in northern Syrian city of Aleppo&unhindered humanitarian aid access,neutral,neutral,0.8461300134658813,138,positive,0.9994320273399352,110.98029199638404,36.16462499485351,neutral,0.9325491786003112,233.42641699127853
I'm starting to like the cowboys without Tony Romo,neutral,neutral,0.5081912279129028,50,positive,0.9995654225349426,138.0677499982994,22.163000016007572,positive,0.5108849406242371,239.6532080019824
Its getting really hard to not spoil Persona 5 for myself,neutral,negative,0.6815887093544006,57,negative,0.9998985528945924,152.19720799359493,20.11029201094061,neutral,0.6621915698051453,242.0787499868311
@user I just had a shawarma sandwich and I say forget vegetarianism,neutral,neutral,0.5903968811035156,67,positive,0.9999988079071044,92.14679099386558,25.54425000562333,neutral,0.6203387975692749,224.56470900215209
Trump hit by media for choosing billionaires for Cabinet - Member of transition team Anthony Scaramucci weighs ...,negative,neutral,0.8813273906707764,114,neutral,0.9998795986175536,52.348583994898945,28.21962500456721,neutral,0.6552250385284424,227.75120800361037
‘Pay-to-Play at Its Rawest’: Critics Blast Trump’s Connections to Dakota Pipeline Companyhttps://t.co/uNdc2Cq0N7#uniteblue #notmypresident,negative,negative,0.6601308584213257,138,neutral,0.9999721050262452,68.95675000851043,45.70929199689999,negative,0.8215636610984802,257.0331659808289
Neymar Jr leads the #UCL for assists - seven so far. We've got plenty more stats where that came from:…,neutral,positive,0.4986628293991089,103,positive,0.7991008162498474,90.99558301386423,30.00850000535138,positive,0.8045763373374939,228.49895802210085
I liked a @user video Nintendo Gay Marriage: Last Week Tonight with John Oliver (HBO),positive,positive,0.9152583479881288,85,positive,0.9999971389770508,70.29245799640194,26.377417001640424,positive,0.9741294980049132,225.2101250051055
Here's some @user data on the partisan divide separating Dem and Rep views of Putin and Russia's role in the…,negative,neutral,0.9250230193138124,109,positive,0.9999986886978148,63.50758401094936,30.022624996490777,neutral,0.8617804646492004,227.4390420061536
Hey Guys! Next month I'm going to Korea in My Mother to spend Christmas vacation there and I'm so excited!!! #korea #onedirection #me,positive,positive,0.988336980342865,133,positive,0.9721518754959106,59.63933398015797,38.00479101482779,positive,0.9895209074020386,254.3794160010293
its always valentines with this one #BabySelcaDay,neutral,positive,0.8379346132278442,49,neutral,0.9965617060661316,53.60845898394473,21.998124982928857,neutral,0.7919642329216003,242.23970898310657
@user Where are you getting that? Medicare is not guaranteed to be funded beyond 2030. And it sucks NOW.,negative,negative,0.9391470551490784,104,negative,0.9533470869064332,37.890750012593344,27.376375015592203,negative,0.8960856199264526,226.34808300063017
Dalai Lama and Pope Francis said it is wrong to identify Islam with violence/terrorism coz no religion can be relate with violence/terrorism,neutral,negative,0.7158157825469971,140,negative,0.99988055229187,49.20745801064186,30.275165976490825,negative,0.5139043927192688,229.25412500626408
@user @user @user So much for her preaching to Trump to accept the outcome 🙄 & peaceful transition of power.,neutral,negative,0.6198919415473938,108,positive,0.9999858140945436,42.48324999934994,28.51520897820592,negative,0.6111021041870117,230.7057080033701
"Steve Bannon - its okay for straights to call lgbt ""gay, fag**t, and qu**r""... anyone who comes to me saying that gon catch these hands 👊💥 👊",negative,negative,0.8007587790489197,140,positive,0.6255303621292114,43.29550001421012,39.39070898923091,negative,0.8514312505722046,250.8717919990886
.@poroshenko's administration says the European Union is to give #Ukraine more money for anticorruption and reform…,neutral,neutral,0.8985667824745178,115,neutral,0.9999799728393556,40.2866670046933,29.030042001977563,neutral,0.828054666519165,227.1425829967484
"The Kind Diet, a very interesting read so far! A look into vegetarianism and veganism 🐄🐷🐑",positive,positive,0.9711493849754332,89,positive,1.0,55.77949999133125,27.721499995095655,positive,0.9841157793998718,225.96970800077543
Tesla’s autopilot model highlights the dangers of self-driving cars and potential flaws in engineering.,neutral,negative,0.8375353217124939,103,neutral,0.9019162654876708,91.71608401811682,27.617332991212606,negative,0.7061406970024109,228.11112500494343
Caught on camera: 3 Muslims seem to start fire outside a Jewish village near #Jerusalem...,negative,negative,0.6360049247741699,90,neutral,0.9992831349372864,90.14966699760409,28.703832998871803,negative,0.7285899519920349,224.44749998976476
VAMOS #LM10 No one can hold you down. If you really want it.Just steal your destiny.Right from the hands of fate🙌…,positive,positive,0.6953662633895874,114,neutral,0.9999250173568726,79.20329199987464,37.22104200278409,positive,0.667730987071991,245.3709169931244
"35 years ago, Rollie Fingers wins the AL Cy Young and MVP awards - becoming the first ever baseball reliever to win…",positive,positive,0.7161609530448914,116,positive,0.9999983310699464,53.51504200370982,29.21087501454167,positive,0.7190260887145996,227.8150000202004
@user @user Because Muhammad Ali knew in 1977 that some midget named Lionel Messi would exist,neutral,neutral,0.683721125125885,93,positive,0.9999988079071044,44.14704197552055,26.8524170096498,neutral,0.8621446490287781,225.76041700085625
"Watch her discuss her plans for Florida, which will include marine conservation, gun control, and closing the wage gap!",neutral,positive,0.5307512879371643,119,neutral,0.9999951124191284,45.64779199426994,26.82566602015868,neutral,0.7355217933654785,228.73370902379975
What is it with the Alt-Right Nazi-squad disliking Romney? Get over it.,negative,negative,0.8727594017982483,71,neutral,0.9999672174453736,39.9402919865679,27.792417007731274,negative,0.8939960598945618,220.2673749998212
"Awesome, baby!",positive,positive,0.9864552021026612,14,positive,0.9999992847442628,48.74133298289962,18.459917017025873,positive,0.981988787651062,235.57258301298137
@user @user @user @user many didn't vote GOP because they wanted a plan for social security and jobs.,neutral,negative,0.5063124299049377,101,positive,0.9999986886978148,42.52337498473935,29.22812500037253,neutral,0.507723331451416,225.8154590090271
Top story: TekUniverse Slashes Prices On The DreamCreator 3D Printing Pen For T… see more,positive,neutral,0.7812613844871521,89,neutral,0.999919891357422,43.700375012122095,27.26387500297278,neutral,0.8372806906700134,228.4111250191927
No respite' from Israeli violence against Palestinian children #gaza #palestine #israel #BDS #jerusalem,negative,negative,0.9141131639480592,103,neutral,0.9513187408447266,42.06987499492243,27.026333002140746,negative,0.8966812491416931,226.4465840125922
Donald Trump should get Petr Cech to be the wall on the Mexican border. Nothing would get through.,neutral,negative,0.6629651188850403,98,positive,0.5979233980178833,42.34370798803866,27.808124985313043,neutral,0.6907305717468262,226.59674999886192
#the sensitive naked man sexy girls in boys clothes galleries cristiano ronaldo nude pics,neutral,neutral,0.8476029634475708,89,negative,0.9999682903289796,46.09524999978021,27.74779198807664,neutral,0.9018747806549072,225.229333009338
#RickyMartin ft. #Maluma new entry on @user @user w/ #VentePaCa  #latinhits…,neutral,neutral,0.9330649971961976,76,positive,0.9999758005142212,39.98583400971256,30.66295900498517,neutral,0.9605777263641356,224.1304589842912
I'm gonna write a book based on Jigsaw capturing David Blaine lmao everyone's gonna h8 it,neutral,positive,0.4687684774398803,89,negative,0.9095479846000672,40.085499989800155,31.46216701134108,neutral,0.5863053798675537,230.1433339889627
. @user retweets anti-Semitic remark,negative,negative,0.7372178435325623,36,positive,0.999979853630066,44.96291599934921,20.584083016728982,negative,0.8106153011322021,237.5576659978833
Leonard Cohen on Kurt Cobain’s Nirvana lyric name-check: ‘I’m sorry I couldn’t have spoken to the young man’,neutral,negative,0.5317289233207703,108,negative,0.9960632920265198,49.52866697567515,30.2885000128299,neutral,0.6990211009979248,229.8859170114156
** Black Friday News **Trump win helps Le Pin in France?Trump transition reportGiuliani or Romney?Aretha sings!https://t.co/usyDFCzONv,neutral,positive,0.5577027797698975,134,positive,0.8943459391593933,48.81104198284447,41.4142920053564,neutral,0.7495700120925903,251.1565419845283
Phrenology meets deep learning. Precog here we come. If we could apply the test to all politicians & CEOs...https://t.co/xNywkS60Yd,neutral,neutral,0.6479366421699524,131,positive,0.9979327917099,49.12920799688436,39.121959009207785,neutral,0.7400429248809814,248.42033299501057
What the right wing press have dug up about the Brexit Supreme Court judges,neutral,neutral,0.679603099822998,75,neutral,0.9836238622665404,42.91462499531917,24.882541998522356,neutral,0.6190516948699951,223.1531670258846
Chinese websites block searches for ‘Fatty Kim the Third’,neutral,neutral,0.5850328207015991,57,neutral,0.9873418211936952,46.610666991909966,21.224083000561222,neutral,0.6184322237968445,239.44041700451635
"Despite their rocky history, @user has joined the #LinuxFoundation as a platinum member",neutral,positive,0.7809946537017822,87,negative,0.9991980195045472,45.751958998152986,26.26220800448209,neutral,0.6917043924331665,224.88958298345096
.@Liz_Wheeler @user voter suppression very real in WI per higher court injunction. Keep up. Secretary Clinton did not request recount.,neutral,negative,0.787521243095398,134,positive,0.9674327969551086,40.44224999961443,30.38512499188073,negative,0.5914360880851746,232.17970901168883
#isis France Foils ISIS Attack Planned for Next Week: Prosecutor -,neutral,neutral,0.5308629274368286,66,positive,0.9685162901878356,45.49899999983609,21.297540981322527,neutral,0.6338474154472351,222.92291600024328
"@user Yeah, Key made it look easy. Also see, gay marriage: Turnbull believes the same things as Key, but is in all sorts of trouble",neutral,neutral,0.5091508030891418,131,positive,0.9998130202293396,47.16504100360907,35.461499996017665,neutral,0.5321899652481079,240.59116700664163
Top Reasons Why You Should Visit Israel - Voyager @user #Israel #Travel #Vacation #FamilyTravel #Jerusalem,neutral,positive,0.697852373123169,106,positive,0.987848162651062,58.53629097691737,27.208083018194884,positive,0.7015826106071472,226.80870900512673
"Dear NO voters, are you celebrating your victory? So are Nigel Farage and Marine Le Pen. Enjoy the lovely company. #ItalyReferendum",negative,positive,0.9320959448814392,131,negative,0.955450177192688,43.34249999374151,34.97820801567286,positive,0.721137523651123,230.70404201280328
We'll be featured in 3 magazines in a couple of months. Which pic should we use? #Vote #MDwine #BeautyAndTheBeast,positive,neutral,0.714838445186615,113,neutral,0.9999765157699584,40.272749989526346,35.197540972149,neutral,0.8132135272026062,223.4526249812916
@user hope you truly enjoyed your ride in our #Tesla model S today! #ev #cleanair #London,positive,positive,0.9831825494766236,89,positive,0.9999998807907104,42.521791998296976,27.443917002528902,positive,0.9912863373756408,225.69650001241823
"Draining the swamp, Part IITrump Stock In Dakota Access Oil Pipeline Raises Questions via @user",neutral,neutral,0.6716210842132568,95,positive,0.9999746084213256,41.12858301959932,26.79808301036246,neutral,0.6555903553962708,228.5773329786025
Just don't let @user within arm's reach of Sophie.,negative,neutral,0.6503309011459351,50,positive,0.9999650716781616,46.041499997954816,24.78987499489449,neutral,0.5198519825935364,230.3760840150062
Appreciating Bob Dylan right now. I love my dad haha,positive,positive,0.9868552088737488,52,positive,1.0,46.84850000194274,25.088416994549338,positive,0.993614912033081,252.212999999756
Love has no LabelsAmerican Deaf Hearing peopleWars. GAY MARRIAGE straight.Military jobs. Family.House. moneyFlow. Hard work,neutral,neutral,0.6657652854919434,123,negative,0.9995469450950624,62.75337500846945,30.069625005126,neutral,0.6462040543556213,234.71916699782017
"today marks 10 yrs since the tragic shooting of Sean Bell. here's a song I co-wrote & produced ""Got No Love""…",neutral,neutral,0.5421503782272339,109,positive,0.9999995231628418,45.55520898429677,29.87483300967142,negative,0.5448240041732788,242.2226659837179
"So Fidel is dead, but can someone enlighten me as to what's next?? Venezuelans rejoiced when Chavez died, but Maduro's just as bad/worse.",neutral,negative,0.8704230189323425,137,negative,0.9999877214431764,47.69241699250415,39.53137501957826,negative,0.7671162486076355,243.80737502360716
Comey still must go!,neutral,negative,0.6930670142173767,20,positive,0.9107930660247804,49.60258398205042,19.020334002561867,negative,0.6844460964202881,238.60816701198928
"🚨It's about time💥Dana Milbank: Time For Pelosi, Senior Democrats to Step Down via @user",neutral,neutral,0.7675129771232605,87,positive,0.8781758546829224,49.25329200341366,27.086459012934935,neutral,0.6057405471801758,226.65699999197383
@user Marine Le Pen should win France,positive,neutral,0.6063311100006104,37,positive,0.9999977350234984,49.08875000546686,20.5475410039071,neutral,0.712169885635376,237.57079200004227
Donald Trump Owns a Stake in the Dakota Access Pipeline  #TrumpDirtyMoney #DakotaAccessPipeline,neutral,negative,0.6536373496055603,95,neutral,0.9999626874923706,43.25925000011921,29.231458000140265,neutral,0.5381209254264832,230.6754580058623
donald trump bad hombres,negative,negative,0.7411437630653381,24,negative,0.9946596026420592,54.36508299317211,20.1832500169985,negative,0.92702978849411,238.40070798178203
"@user Immigration to other places due to ruin of the money, money transfers to clients by the state, price controls, state theft.",negative,negative,0.775364875793457,129,positive,0.767363429069519,43.68833400076255,31.346333009423688,negative,0.8846478462219238,228.1895419873763
Just seen #FantasticBeasts #IMAX it's like #PokemonGO only pretend.,neutral,neutral,0.4418333768844604,67,negative,0.7188047766685486,42.311333992984146,28.882042010081932,neutral,0.4905150532722473,225.76674999436364
@user @user #TRUMPTRANSITIONTEAM ALL WITH HISTORY OF ANTISEMITISM AND SUCH...,negative,negative,0.7285691499710083,77,positive,0.999996781349182,44.68362499028444,28.31274998607114,negative,0.6379594206809998,232.58333298144865
@user @user How do you explain this?,negative,neutral,0.8984955549240112,36,positive,0.9997023940086364,46.0869160015136,20.61141701415181,neutral,0.7745611667633057,235.93749999417923
saw david beckham on david blaine's tv special and i had to bite down so hard to stop me from screaming daddy,positive,positive,0.5535826086997986,109,negative,0.999062478542328,42.774499976076186,28.493749996414408,neutral,0.5257272124290466,232.02579200733453
"sickening #YPG /PKK alliance with #Hezbollah terrorists, yet #US still arms YPG to the teeth and even support them with Special forces #fail",negative,negative,0.9205299615859984,140,positive,0.9999995231628418,48.31345900311135,36.24279101495631,negative,0.9353240132331848,247.29854200268164
@user Newsweek & Saakashvili's handler Bruce Jackson answering 2 same Washington-based globalists? 18'30'',neutral,neutral,0.9168990850448608,106,positive,0.9999988079071044,41.506290988763794,29.42662499845028,neutral,0.914317786693573,231.52008300530724
"NHMRC releases statement and advice on homeopathy, Australia",neutral,neutral,0.9487345218658448,60,positive,0.9999970197677612,43.836249999003485,20.8574169955682,neutral,0.956108808517456,241.70212500030175
"I'm 34, what social security? My generation and younger are fucked. Thanks to Baby Booming assholes.",negative,negative,0.9517419934272766,100,positive,0.9999955892562866,41.138790984405205,27.696000004652888,negative,0.949364960193634,229.4670419942122
Ahmed lost his home to IS. #MosulOffensive,neutral,negative,0.6810222268104553,42,neutral,0.999777853488922,45.55191699182615,21.019250008976087,negative,0.8426692485809326,243.51337499683723
Column: The #UnitedNations’ #Palestinian refugee industry #UNRWA,neutral,neutral,0.9232859015464784,64,positive,0.9962726831436156,46.282874973258,25.29320798930712,neutral,0.7454834580421448,224.93424999993297
Malak al-Khatib: Symbol of Palestinian childhood denied via @user #gaza #palestine #israel #BDS #jerusalem,neutral,negative,0.7075048685073853,106,positive,0.9999988079071044,49.296499986667186,29.57162499660626,neutral,0.5353617668151855,230.22304201731455
"@user @user compare total votes in a sample of precincts to census, voter registration lists & publicly available data",neutral,neutral,0.9285285472869872,118,positive,0.9999991655349731,42.63787501258776,28.28370899078436,neutral,0.9485239386558532,227.03520898357965
"@user If Sox fans AND the actual org. are going to build an identity around hating the Cubs, then I'll give it right back.",neutral,negative,0.7324487566947937,122,positive,0.9999282360076904,39.67641701456159,29.617124993819743,negative,0.657898485660553,221.99504100717604
#Tipp  World of Fishing: 5 Euro Rabatt gewinnen: Um euer Equipment in World of Fishing…,neutral,neutral,0.9243208169937134,87,positive,0.9934096336364746,41.661082999780774,28.22587499395013,neutral,0.8812512755393982,230.7222500094213
@user Asking for identification isn't voter suppression.,neutral,neutral,0.6465551257133484,56,positive,0.9049458503723145,43.52270800154656,21.339124999940395,neutral,0.5725204348564148,241.26062498544343
